"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Brazil","BRA",128610340,1.49549096795372,2,51,2,3,1,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,2,,1,,,,,,,,,,1,1,2,2,2,2,,1,1,1,1,2,,1,1,1,2,2,1,2,,4,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,1,,1,,1,1,4,4,4,4,4,5,1,1,1,1
"Brazil","BRA",148779317,0.328727081375566,2,34,3,5,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,3,3,3,,3,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",169800193,0.366598453791089,2,31,2,1,1,,1,1,1,2,2,1,1,2,1,1,2,,,,1,1,2,,2,,,,,,,,,,2,2,2,1,2,,,1,1,2,,,,2,2,2,2,2,2,1,,2,2,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,1,4,4,4,4,4,1,1,1,1,0
"Brazil","BRA",111951239,0.869739021405655,2,18,2,5,2,,1,1,0,2,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,1,2,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,1,,1,0,4,4,4,4,4,5,1,1,1,1
"Brazil","BRA",177397701,2.81159224639536,2,17,2,4,2,,1,1,0,2,2,2,,,1,1,1,1,1,1,1,2,2,,2,,,,,,,,,,,,,,1,2,,2,2,1,2,2,,1,1,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,2,3,3,2,,1,1,4,4,4,4,4,5,1,1,1,1
"Brazil","BRA",123376635,0.223555133709581,1,39,3,5,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,1,1,,2,2,2,2,,6,3,3,1,1,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,1,2,1,2,,,2,,,,,,2,2,2,2,2,2,,1,1,1,1,4,4,1,1,1,1,1,1
"Brazil","BRA",131930898,2.37539266951789,2,15,1,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,1,2,,2,1,2,,,,2,2,1,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,1,1,,,1,2,2,2,1,,,1,2,2,2,2,2,2,,,,,,3,3,3,3,,3,,1,0,2,3,4,4,1,5,1,1,0,0
"Brazil","BRA",210188611,0.223555133709581,1,59,3,5,1,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,2,2,2,2,,1,3,2,1,1,,,1,1,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",117813515,0.374549244795965,1,44,3,2,1,,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,1,2,1,2,2,,1,1,1,1,2,,1,1,2,2,2,2,2,,1,3,3,1,2,2,1,2,,,,1,1,1,2,,,1,1,1,2,,,1,2,2,,,,,2,,,,,,2,2,2,2,1,2,,1,1,1,4,4,4,1,2,1,1,1,1
"Brazil","BRA",183155163,0.56611258170514,1,58,2,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,6,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Brazil","BRA",200947717,1.72043499541083,1,54,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,3,5,1,1,0,0
"Brazil","BRA",179501331,2.33237426590156,2,17,2,4,1,,1,1,0,1,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,1,,2,2,2,1,,1,2,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,2,,1,1,4,4,4,4,4,1,1,1,1,1
"Brazil","BRA",143419105,0.441738392544183,2,43,2,2,1,,1,1,0,,,1,2,,2,2,1,1,2,1,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,1,2,,1,3,3,2,,,,1,1,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,3,1,1,,1,1,1,4,4,4,2,1,1,1,1,0
"Brazil","BRA",143015619,0.223555133709581,1,80,3,4,1,,1,1,0,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,2,,,,,,,,,,,,,,2,2,,1,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,2,,0,0,4,4,4,4,1,1,1,1,1,1
"Brazil","BRA",172233759,0.299909412613665,2,,3,4,1,,0,0,0,,,4,,,,,,,,,,,,,,1,4,4,4,4,4,4,4,4,,,,,4,,,2,2,2,,,,4,4,,4,4,2,2,,9,,,4,,,,4,,,,4,,,,,,4,,,,,,,4,4,,,,,4,,,,,,6,6,6,6,,5,,0,0,5,5,5,5,5,6,1,1,0,0
"Brazil","BRA",200211006,0.509448659293996,2,70,3,5,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,4,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,1,4,2,5,2,2,1,0
"Brazil","BRA",142367586,0.272630835499201,1,41,3,4,1,,1,1,0,1,2,1,1,1,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,1,2,1,,6,1,1,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",166793399,2.1277840323409,1,51,1,3,1,,1,1,0,2,2,1,1,2,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,2,1,1,1,2,2,2,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,1,4,1,1,1,0
"Brazil","BRA",195155250,0.522561867982993,1,46,2,2,1,,1,1,0,2,2,1,1,1,2,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,1,2,,2,2,2,2,,3,2,1,1,2,2,1,2,,,,2,,,,,,2,,,,,,,1,1,1,2,,,2,,,,,,2,3,2,3,3,1,,1,0,4,1,1,4,4,2,1,1,1,1
"Brazil","BRA",115831470,0.223555133709581,1,60,2,2,2,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,1,2,1,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,0,3,4,4,4,1,5,1,1,1,0
"Brazil","BRA",197489467,0.262324852491721,2,48,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,1,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,2,1,2,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",183129824,0.942760949486957,2,39,2,2,1,,1,1,0,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,2,2,,2,2,1,1,2,,2,1,,2,2,2,2,,6,1,1,2,,,,2,,,,1,1,2,2,,,1,2,1,2,,,2,1,2,1,2,,,2,,,,,,1,1,1,1,3,1,,1,1,1,1,4,4,1,5,1,1,1,1
"Brazil","BRA",197139445,0.809884410942114,1,28,2,4,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,1,1,,1,2,1,2,1,,2,2,,2,2,2,2,,5,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,1,,,2,,,,,,1,1,1,1,4,1,,0,0,4,1,4,4,4,5,1,1,1,1
"Brazil","BRA",183670632,2.04487008000679,2,19,2,5,2,,1,1,0,1,2,2,,,1,1,1,1,1,1,4,,2,,4,,,,,,,,,,,,,,1,4,,1,1,1,1,2,,4,4,4,4,2,2,2,,6,3,3,1,4,4,1,4,,,,4,,,,,,2,,,,,,,2,2,,,,,1,1,4,4,4,4,3,3,3,3,,3,,1,1,4,4,4,3,5,2,1,1,1,1
"Brazil","BRA",185529612,0.607321545260872,1,33,2,3,1,,1,1,1,1,2,1,1,1,2,1,2,,,,1,1,1,1,1,,,,,,,,,,2,1,2,1,2,2,,1,1,1,2,2,,1,1,2,2,2,2,1,,3,1,1,2,,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,2,1,1,4,2,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",147261735,0.654837832056475,1,26,2,2,1,,1,1,0,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,,,,,,,,,,,,,,1,2,,1,1,1,1,1,,1,1,,2,2,2,2,,1,2,1,1,2,1,2,2,,,,1,1,1,2,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,2,3,1,1,1,,1,1,4,2,4,4,1,3,1,1,1,1
"Brazil","BRA",126968678,0.682796168689166,2,28,2,3,1,,1,1,1,2,2,1,1,1,2,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,1,2,,1,1,2,,,,2,1,,2,2,2,1,,3,2,2,2,,,,2,,,,1,1,1,2,,,2,,,,,,,1,2,1,1,,,2,,,,,,2,1,1,1,4,1,,1,1,4,1,4,4,1,5,1,1,1,1
"Brazil","BRA",186661658,0.235015742792329,2,55,2,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,,,,,,1,2,2,1,2,2,,1,1,2,,,,2,2,2,2,2,2,1,,3,1,1,2,,,,1,1,,,1,1,1,2,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,0,1,4,2,4,4,1,1,1,1,1,1
"Brazil","BRA",191031040,0.578848261302118,2,32,2,1,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,2,,2,1,2,,,,2,1,,1,1,2,2,2,6,3,3,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,4,1,1,1,1,1
"Brazil","BRA",176928493,1.90842896281075,2,32,2,1,1,,1,1,1,1,2,1,1,1,1,1,1,2,,1,1,1,2,,1,,,,,,,,,,,,,1,1,2,,1,1,1,2,1,,1,1,1,2,1,2,2,,2,3,3,1,1,,,2,,,,1,1,1,1,,,1,2,2,1,,,3,1,2,2,2,1,,2,,,,,,2,3,2,2,3,2,,1,1,1,2,4,4,1,1,1,1,1,1
"Brazil","BRA",146383738,0.383467946998268,2,40,3,5,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,4,6,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,2,0,0
"Brazil","BRA",135562833,0.374549244795965,1,37,3,4,1,,1,1,0,1,1,1,2,,2,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,1,2,1,1,2,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,1,3,1,,0,0,4,2,4,4,2,5,1,1,1,1
"Brazil","BRA",151902052,0.223555133709581,1,58,2,5,2,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Brazil","BRA",163640367,2.46939593053171,1,43,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,4,1,2,0,0
"Brazil","BRA",129713195,0.223555133709581,2,56,2,1,1,,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,1,2,,2,1,2,,,,2,2,,2,2,2,2,,3,2,2,1,1,,,2,,,,1,1,1,1,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",153194037,2.0892498255606,1,50,2,2,1,,1,1,1,2,1,2,,,1,1,2,,,,1,2,1,2,2,,,,,,,,,,2,2,1,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,2,,,,1,1,2,2,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,2,1,,0,1,4,3,4,4,1,5,1,1,1,0
"Brazil","BRA",175472303,0.321081542895568,1,31,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,2,1,1,2,2,2,2,,1,2,1,2,,,,2,,,,1,1,1,2,,,2,,,,,,,1,1,1,1,,,2,,,,,,3,2,3,3,,2,,1,1,4,1,1,4,1,5,1,1,1,1
"Brazil","BRA",148203298,2.66638950943861,1,33,2,2,2,,1,1,1,1,1,1,1,1,1,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,1,1,,2,2,1,2,1,,2,1,,2,2,2,1,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,1,1,,,2,,,,,,1,1,1,2,3,2,,1,1,4,1,4,4,4,1,1,1,1,1
"Brazil","BRA",179641522,0.223555133709581,1,33,3,4,1,,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,,,,,,,,,,1,1,2,2,1,2,,1,1,1,3,2,,1,1,1,1,2,2,2,2,3,3,3,2,,,,2,,,,1,1,1,2,,,2,,,,,,,1,2,1,1,,,2,,,,,,2,2,2,2,2,2,,1,0,4,1,4,4,1,5,1,1,1,1
"Brazil","BRA",158122364,0.742062002354298,1,55,1,2,2,,1,1,0,,,2,,,,,,,,,,,,,,,1,1,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,1,4,2,5,1,1,1,0
"Brazil","BRA",114583453,2.57482692325305,2,42,4,5,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,2,1,,2,2,2,2,,6,3,3,1,2,1,2,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,1,3,1,1,1,1
"Brazil","BRA",200565319,0.223555133709581,2,74,2,5,1,,1,1,0,3,2,2,,,2,1,2,,,,1,1,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,5,2,3,4,,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Brazil","BRA",128472401,2.71145163169397,1,17,2,5,2,,1,1,0,2,2,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,2,,2,1,2,,,,2,1,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,0,4,4,4,4,4,5,1,1,1,1
"Brazil","BRA",118103837,0.256223697863412,1,51,3,4,1,,1,1,0,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,2,1,,2,1,1,2,,4,2,1,1,1,,,2,,,,1,1,1,2,,,1,1,1,2,,,1,2,2,,,,,2,,,,,,1,2,2,2,3,2,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",112570030,0.745973097686629,2,70,2,4,1,,1,1,0,1,1,1,1,1,2,1,2,,,,1,1,2,,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,1,1,1
"Brazil","BRA",168798568,2.94754402408988,1,44,2,3,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,2,,2,,,,,,,,,,,,,,1,2,,1,1,2,,,,2,2,,2,2,1,2,,3,1,1,1,1,,,2,,,,1,1,1,1,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,2,1,,0,1,4,1,4,4,1,1,1,1,1,1
"Brazil","BRA",205640294,1.59142081168247,1,22,2,3,1,,1,1,0,1,1,2,,,1,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,2,3,1,,1,1,2,4,4,4,2,5,1,2,1,0
"Brazil","BRA",127423087,0.796497945742354,2,38,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Brazil","BRA",168322721,0.311151143457062,1,47,3,4,2,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,,,,,,1,2,2,1,1,2,,1,1,2,,,,2,2,2,2,2,2,2,,4,1,1,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",187843665,2.57482692325305,2,36,1,3,1,,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,1,2,1,,0,0,4,1,4,4,2,5,1,2,1,0
"Brazil","BRA",115889814,0.995199792287958,1,80,3,5,1,,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,2,2,,,,1,1,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,2,2,,,1,1,1,2,,,2,2,1,1,2,,,2,,,,,,3,3,3,3,,2,,1,1,1,4,1,4,1,1,2,1,1,1
"Brazil","BRA",191926986,0.291461575224099,1,45,3,3,1,,1,1,0,1,2,1,1,1,2,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,1,2,2,,3,2,1,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",210846506,0.223555133709581,2,71,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,,,,,,,,,,4,4,4,1,1,2,,1,2,1,1,4,,4,4,4,1,2,2,2,2,6,3,3,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,2,,1,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",143002445,0.704716949142294,1,20,2,3,1,,1,1,1,2,2,1,2,,1,1,1,1,1,2,1,2,1,2,2,,,,,,,,,,,,,,2,1,,1,2,2,,,,1,1,,2,1,2,1,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,1,2,1,1,,,2,,,,,,1,1,1,1,4,1,,1,1,1,1,4,4,2,5,1,1,1,1
"Brazil","BRA",189305382,1.36550105667466,1,23,2,5,1,,1,1,0,1,1,1,2,,2,2,1,1,1,2,1,2,1,2,2,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,3,2,2,,0,1,1,4,4,4,2,5,1,1,1,1
"Brazil","BRA",126723338,0.328727081375566,2,31,3,5,1,,1,1,1,2,2,1,1,1,1,1,2,,,,1,2,1,1,2,,,,,,,,,,1,2,2,1,2,2,,1,2,2,,,,1,1,2,1,2,2,2,2,5,2,1,2,,,,2,,,,1,1,1,2,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,2,4,4,4,1,5,1,1,1,1
"Brazil","BRA",177614175,0.544872675180243,2,49,2,2,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,,,,,,,,,,,,,,2,1,,1,2,1,2,1,,1,2,,2,2,2,4,,3,1,1,2,,,,4,,,,1,1,2,2,,,4,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,5,4,4,4,1,6,1,1,1,1
"Brazil","BRA",147585833,3.85460279409391,2,62,1,4,1,,1,1,0,,,1,1,1,1,2,1,1,1,2,2,,2,,2,,,,,,,,,,,,,,2,1,,1,2,2,,,,2,2,,2,1,1,2,,4,1,1,1,2,2,2,1,2,1,2,1,1,2,1,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,2,1,,0,1,4,1,4,4,1,3,2,2,1,1
"Brazil","BRA",176950184,0.247877297289492,2,50,3,4,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,,,,,,,,,,,,,,1,2,,1,1,1,3,2,,2,2,,2,1,1,1,,4,1,1,1,1,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",184553736,0.223555133709581,1,32,3,5,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,2,1,,2,2,1,1,,1,3,3,2,,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",176003867,0.223555133709581,1,41,3,5,1,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,1,1,,2,2,,2,2,2,2,,3,2,1,1,1,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,3,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",145500894,0.223555133709581,2,43,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,1,1,,1,2,1,2,2,1,2,3,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",195590840,0.223555133709581,2,64,2,4,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,2,2,,1,2,1,1,2,,1,1,,2,2,2,2,,2,2,2,1,2,2,2,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,3,1,,1,1,4,4,4,4,1,4,1,1,1,1
"Brazil","BRA",203296505,1.66192071550939,2,49,1,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,2,,,,,,,,,,1,2,2,1,2,1,,1,1,2,,,,2,2,2,2,2,2,2,,5,3,3,1,2,1,2,2,,,,2,,,,,,1,2,2,1,,,2,1,2,2,1,,,1,2,2,1,,,2,2,3,3,2,1,,0,0,1,1,4,1,4,3,1,1,1,1
"Brazil","BRA",210276062,0.869739021405655,2,19,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Brazil","BRA",133873066,0.233712203453185,1,34,3,5,2,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,1,1,,0,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",209025768,0.721497547938428,2,21,2,4,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,3,1,1,1,1,,,2,,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,2,2,3,2,2,,1,1,1,4,4,4,4,1,1,1,1,1
